,values,timeline,talhao_idx,talhao_name,satelite
14,1816.0,2017-03-22T00:00:00,3,talhao 3,LC8_30_16D_STK-1
15,2426.0,2017-04-07T00:00:00,3,talhao 3,LC8_30_16D_STK-1
16,7069.0,2017-04-23T00:00:00,3,talhao 3,LC8_30_16D_STK-1
17,6274.0,2017-05-09T00:00:00,3,talhao 3,LC8_30_16D_STK-1
18,4278.0,2017-05-25T00:00:00,3,talhao 3,LC8_30_16D_STK-1
19,3710.0,2017-06-10T00:00:00,3,talhao 3,LC8_30_16D_STK-1
20,3244.0,2017-06-26T00:00:00,3,talhao 3,LC8_30_16D_STK-1
21,2848.0,2017-07-12T00:00:00,3,talhao 3,LC8_30_16D_STK-1
22,2645.0,2017-07-28T00:00:00,3,talhao 3,LC8_30_16D_STK-1
23,2513.0,2017-08-13T00:00:00,3,talhao 3,LC8_30_16D_STK-1
24,2430.0,2017-08-29T00:00:00,3,talhao 3,LC8_30_16D_STK-1
25,2311.0,2017-09-14T00:00:00,3,talhao 3,LC8_30_16D_STK-1
26,2370.0,2017-09-30T00:00:00,3,talhao 3,LC8_30_16D_STK-1
27,2345.0,2017-10-16T00:00:00,3,talhao 3,LC8_30_16D_STK-1
28,-9999.0,2017-11-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
29,5375.0,2017-11-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
30,2588.0,2017-12-03T00:00:00,3,talhao 3,LC8_30_16D_STK-1
31,1924.0,2017-12-19T00:00:00,3,talhao 3,LC8_30_16D_STK-1
32,8397.0,2018-01-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
33,217.0,2018-01-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
34,9099.0,2018-02-02T00:00:00,3,talhao 3,LC8_30_16D_STK-1
35,9026.0,2018-02-18T00:00:00,3,talhao 3,LC8_30_16D_STK-1
36,5857.0,2018-03-06T00:00:00,3,talhao 3,LC8_30_16D_STK-1
37,245.0,2018-03-22T00:00:00,3,talhao 3,LC8_30_16D_STK-1
38,2263.0,2018-04-07T00:00:00,3,talhao 3,LC8_30_16D_STK-1
39,1339.0,2018-04-23T00:00:00,3,talhao 3,LC8_30_16D_STK-1
40,5495.0,2018-05-09T00:00:00,3,talhao 3,LC8_30_16D_STK-1
41,3066.0,2018-05-25T00:00:00,3,talhao 3,LC8_30_16D_STK-1
42,3761.0,2018-06-10T00:00:00,3,talhao 3,LC8_30_16D_STK-1
43,3124.0,2018-06-26T00:00:00,3,talhao 3,LC8_30_16D_STK-1
44,2817.0,2018-07-12T00:00:00,3,talhao 3,LC8_30_16D_STK-1
45,2617.0,2018-07-28T00:00:00,3,talhao 3,LC8_30_16D_STK-1
46,2418.0,2018-08-13T00:00:00,3,talhao 3,LC8_30_16D_STK-1
47,1049.0,2018-08-29T00:00:00,3,talhao 3,LC8_30_16D_STK-1
48,485.0,2018-09-14T00:00:00,3,talhao 3,LC8_30_16D_STK-1
49,2533.0,2018-09-30T00:00:00,3,talhao 3,LC8_30_16D_STK-1
50,1179.0,2018-10-16T00:00:00,3,talhao 3,LC8_30_16D_STK-1
51,2037.0,2018-11-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
52,2.0,2018-11-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
53,3468.0,2018-12-03T00:00:00,3,talhao 3,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,3,talhao 3,LC8_30_16D_STK-1
55,5064.0,2019-01-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
56,7037.0,2019-01-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
57,4285.0,2019-02-02T00:00:00,3,talhao 3,LC8_30_16D_STK-1
58,983.0,2019-02-18T00:00:00,3,talhao 3,LC8_30_16D_STK-1
59,1385.0,2019-03-06T00:00:00,3,talhao 3,LC8_30_16D_STK-1
60,-13.0,2019-03-22T00:00:00,3,talhao 3,LC8_30_16D_STK-1
61,5477.0,2019-04-07T00:00:00,3,talhao 3,LC8_30_16D_STK-1
62,4924.0,2019-04-23T00:00:00,3,talhao 3,LC8_30_16D_STK-1
63,7735.0,2019-05-09T00:00:00,3,talhao 3,LC8_30_16D_STK-1
64,5858.0,2019-05-25T00:00:00,3,talhao 3,LC8_30_16D_STK-1
65,4829.0,2019-06-10T00:00:00,3,talhao 3,LC8_30_16D_STK-1
66,4304.0,2019-06-26T00:00:00,3,talhao 3,LC8_30_16D_STK-1
67,3895.0,2019-07-12T00:00:00,3,talhao 3,LC8_30_16D_STK-1
68,3532.0,2019-07-28T00:00:00,3,talhao 3,LC8_30_16D_STK-1
69,3244.0,2019-08-13T00:00:00,3,talhao 3,LC8_30_16D_STK-1
70,3000.0,2019-08-29T00:00:00,3,talhao 3,LC8_30_16D_STK-1
71,2785.0,2019-09-14T00:00:00,3,talhao 3,LC8_30_16D_STK-1
72,1080.0,2019-09-30T00:00:00,3,talhao 3,LC8_30_16D_STK-1
73,5610.0,2019-10-16T00:00:00,3,talhao 3,LC8_30_16D_STK-1
74,4962.0,2019-11-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
75,6310.0,2019-11-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
76,3783.0,2019-12-03T00:00:00,3,talhao 3,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,3,talhao 3,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
79,454.0,2020-01-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
80,9026.0,2020-02-02T00:00:00,3,talhao 3,LC8_30_16D_STK-1
81,4417.0,2020-02-18T00:00:00,3,talhao 3,LC8_30_16D_STK-1
82,854.0,2020-03-05T00:00:00,3,talhao 3,LC8_30_16D_STK-1
83,2144.0,2020-03-21T00:00:00,3,talhao 3,LC8_30_16D_STK-1
84,272.0,2020-04-06T00:00:00,3,talhao 3,LC8_30_16D_STK-1
85,2258.0,2020-04-22T00:00:00,3,talhao 3,LC8_30_16D_STK-1
86,2257.0,2020-05-08T00:00:00,3,talhao 3,LC8_30_16D_STK-1
87,4587.0,2020-05-24T00:00:00,3,talhao 3,LC8_30_16D_STK-1
88,2589.0,2020-06-09T00:00:00,3,talhao 3,LC8_30_16D_STK-1
89,2788.0,2020-06-25T00:00:00,3,talhao 3,LC8_30_16D_STK-1
90,2863.0,2020-07-11T00:00:00,3,talhao 3,LC8_30_16D_STK-1
91,2624.0,2020-07-27T00:00:00,3,talhao 3,LC8_30_16D_STK-1
92,2161.0,2020-08-12T00:00:00,3,talhao 3,LC8_30_16D_STK-1
93,1971.0,2020-08-28T00:00:00,3,talhao 3,LC8_30_16D_STK-1
94,1971.0,2020-09-13T00:00:00,3,talhao 3,LC8_30_16D_STK-1
95,1912.0,2020-09-29T00:00:00,3,talhao 3,LC8_30_16D_STK-1
96,2139.0,2020-10-15T00:00:00,3,talhao 3,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,3,talhao 3,LC8_30_16D_STK-1
98,4252.0,2020-11-16T00:00:00,3,talhao 3,LC8_30_16D_STK-1
99,4116.0,2020-12-02T00:00:00,3,talhao 3,LC8_30_16D_STK-1
100,1963.0,2020-12-18T00:00:00,3,talhao 3,LC8_30_16D_STK-1
101,5593.0,2021-01-01T00:00:00,3,talhao 3,LC8_30_16D_STK-1
102,8950.0,2021-01-17T00:00:00,3,talhao 3,LC8_30_16D_STK-1
103,444.0,2021-02-02T00:00:00,3,talhao 3,LC8_30_16D_STK-1
104,3319.0,2021-02-18T00:00:00,3,talhao 3,LC8_30_16D_STK-1
105,8573.0,2021-03-06T00:00:00,3,talhao 3,LC8_30_16D_STK-1
0,255.0,2016-08-12T00:00:00,4,talhao 4,LC8_30_16D_STK-1
1,255.0,2016-08-28T00:00:00,4,talhao 4,LC8_30_16D_STK-1
2,255.0,2016-09-13T00:00:00,4,talhao 4,LC8_30_16D_STK-1
3,1271.0,2016-09-29T00:00:00,4,talhao 4,LC8_30_16D_STK-1
4,365.0,2016-10-15T00:00:00,4,talhao 4,LC8_30_16D_STK-1
5,670.0,2016-10-31T00:00:00,4,talhao 4,LC8_30_16D_STK-1
6,2242.0,2016-11-16T00:00:00,4,talhao 4,LC8_30_16D_STK-1
7,3300.0,2016-12-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
8,4757.0,2016-12-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
9,7187.0,2017-01-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
10,8512.0,2017-01-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
11,1434.0,2017-02-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
12,550.0,2017-02-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
13,133.0,2017-03-06T00:00:00,4,talhao 4,LC8_30_16D_STK-1
14,1498.0,2017-03-22T00:00:00,4,talhao 4,LC8_30_16D_STK-1
15,2413.0,2017-04-07T00:00:00,4,talhao 4,LC8_30_16D_STK-1
16,3078.0,2017-04-23T00:00:00,4,talhao 4,LC8_30_16D_STK-1
17,4115.0,2017-05-09T00:00:00,4,talhao 4,LC8_30_16D_STK-1
18,4092.0,2017-05-25T00:00:00,4,talhao 4,LC8_30_16D_STK-1
19,3519.0,2017-06-10T00:00:00,4,talhao 4,LC8_30_16D_STK-1
20,3009.0,2017-06-26T00:00:00,4,talhao 4,LC8_30_16D_STK-1
21,2718.0,2017-07-12T00:00:00,4,talhao 4,LC8_30_16D_STK-1
22,2420.0,2017-07-28T00:00:00,4,talhao 4,LC8_30_16D_STK-1
23,2036.0,2017-08-13T00:00:00,4,talhao 4,LC8_30_16D_STK-1
24,1828.0,2017-08-29T00:00:00,4,talhao 4,LC8_30_16D_STK-1
25,1741.0,2017-09-14T00:00:00,4,talhao 4,LC8_30_16D_STK-1
26,1760.0,2017-09-30T00:00:00,4,talhao 4,LC8_30_16D_STK-1
27,2351.0,2017-10-16T00:00:00,4,talhao 4,LC8_30_16D_STK-1
28,81.0,2017-11-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
29,3736.0,2017-11-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
30,2453.0,2017-12-03T00:00:00,4,talhao 4,LC8_30_16D_STK-1
31,4226.0,2017-12-19T00:00:00,4,talhao 4,LC8_30_16D_STK-1
32,8022.0,2018-01-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
33,275.0,2018-01-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
34,2428.0,2018-02-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
35,9014.0,2018-02-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
36,4947.0,2018-03-06T00:00:00,4,talhao 4,LC8_30_16D_STK-1
37,235.0,2018-03-22T00:00:00,4,talhao 4,LC8_30_16D_STK-1
38,2914.0,2018-04-07T00:00:00,4,talhao 4,LC8_30_16D_STK-1
39,1598.0,2018-04-23T00:00:00,4,talhao 4,LC8_30_16D_STK-1
40,4878.0,2018-05-09T00:00:00,4,talhao 4,LC8_30_16D_STK-1
41,186.0,2018-05-25T00:00:00,4,talhao 4,LC8_30_16D_STK-1
42,3048.0,2018-06-10T00:00:00,4,talhao 4,LC8_30_16D_STK-1
43,2723.0,2018-06-26T00:00:00,4,talhao 4,LC8_30_16D_STK-1
44,2549.0,2018-07-12T00:00:00,4,talhao 4,LC8_30_16D_STK-1
45,2488.0,2018-07-28T00:00:00,4,talhao 4,LC8_30_16D_STK-1
46,2349.0,2018-08-13T00:00:00,4,talhao 4,LC8_30_16D_STK-1
47,1060.0,2018-08-29T00:00:00,4,talhao 4,LC8_30_16D_STK-1
48,1368.0,2018-09-14T00:00:00,4,talhao 4,LC8_30_16D_STK-1
49,2344.0,2018-09-30T00:00:00,4,talhao 4,LC8_30_16D_STK-1
50,1165.0,2018-10-16T00:00:00,4,talhao 4,LC8_30_16D_STK-1
51,2264.0,2018-11-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
52,-1.0,2018-11-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
53,2565.0,2018-12-03T00:00:00,4,talhao 4,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,4,talhao 4,LC8_30_16D_STK-1
55,2887.0,2019-01-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
56,4510.0,2019-01-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
57,4323.0,2019-02-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
58,527.0,2019-02-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
59,927.0,2019-03-06T00:00:00,4,talhao 4,LC8_30_16D_STK-1
60,-6.0,2019-03-22T00:00:00,4,talhao 4,LC8_30_16D_STK-1
61,4768.0,2019-04-07T00:00:00,4,talhao 4,LC8_30_16D_STK-1
62,3461.0,2019-04-23T00:00:00,4,talhao 4,LC8_30_16D_STK-1
63,7826.0,2019-05-09T00:00:00,4,talhao 4,LC8_30_16D_STK-1
64,5001.0,2019-05-25T00:00:00,4,talhao 4,LC8_30_16D_STK-1
65,4001.0,2019-06-10T00:00:00,4,talhao 4,LC8_30_16D_STK-1
66,3526.0,2019-06-26T00:00:00,4,talhao 4,LC8_30_16D_STK-1
67,3252.0,2019-07-12T00:00:00,4,talhao 4,LC8_30_16D_STK-1
68,3005.0,2019-07-28T00:00:00,4,talhao 4,LC8_30_16D_STK-1
69,2817.0,2019-08-13T00:00:00,4,talhao 4,LC8_30_16D_STK-1
70,2725.0,2019-08-29T00:00:00,4,talhao 4,LC8_30_16D_STK-1
71,2503.0,2019-09-14T00:00:00,4,talhao 4,LC8_30_16D_STK-1
72,2527.0,2019-09-30T00:00:00,4,talhao 4,LC8_30_16D_STK-1
73,4761.0,2019-10-16T00:00:00,4,talhao 4,LC8_30_16D_STK-1
74,1494.0,2019-11-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
75,5362.0,2019-11-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
76,3622.0,2019-12-03T00:00:00,4,talhao 4,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,4,talhao 4,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
79,502.0,2020-01-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
80,9049.0,2020-02-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
81,3772.0,2020-02-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
82,2664.0,2020-03-05T00:00:00,4,talhao 4,LC8_30_16D_STK-1
83,4845.0,2020-03-21T00:00:00,4,talhao 4,LC8_30_16D_STK-1
84,419.0,2020-04-06T00:00:00,4,talhao 4,LC8_30_16D_STK-1
85,6125.0,2020-04-22T00:00:00,4,talhao 4,LC8_30_16D_STK-1
86,4190.0,2020-05-08T00:00:00,4,talhao 4,LC8_30_16D_STK-1
87,3564.0,2020-05-24T00:00:00,4,talhao 4,LC8_30_16D_STK-1
88,4737.0,2020-06-09T00:00:00,4,talhao 4,LC8_30_16D_STK-1
89,4449.0,2020-06-25T00:00:00,4,talhao 4,LC8_30_16D_STK-1
90,3704.0,2020-07-11T00:00:00,4,talhao 4,LC8_30_16D_STK-1
91,1520.0,2020-07-27T00:00:00,4,talhao 4,LC8_30_16D_STK-1
92,2886.0,2020-08-12T00:00:00,4,talhao 4,LC8_30_16D_STK-1
93,2894.0,2020-08-28T00:00:00,4,talhao 4,LC8_30_16D_STK-1
94,2801.0,2020-09-13T00:00:00,4,talhao 4,LC8_30_16D_STK-1
95,2341.0,2020-09-29T00:00:00,4,talhao 4,LC8_30_16D_STK-1
96,2210.0,2020-10-15T00:00:00,4,talhao 4,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,4,talhao 4,LC8_30_16D_STK-1
98,2129.0,2020-11-16T00:00:00,4,talhao 4,LC8_30_16D_STK-1
99,1762.0,2020-12-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
100,2138.0,2020-12-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
101,4978.0,2021-01-01T00:00:00,4,talhao 4,LC8_30_16D_STK-1
102,8675.0,2021-01-17T00:00:00,4,talhao 4,LC8_30_16D_STK-1
103,407.0,2021-02-02T00:00:00,4,talhao 4,LC8_30_16D_STK-1
104,2648.0,2021-02-18T00:00:00,4,talhao 4,LC8_30_16D_STK-1
105,8926.0,2021-03-06T00:00:00,4,talhao 4,LC8_30_16D_STK-1
0,255.0,2016-08-12T00:00:00,5,talhao 5,LC8_30_16D_STK-1
1,255.0,2016-08-28T00:00:00,5,talhao 5,LC8_30_16D_STK-1
2,255.0,2016-09-13T00:00:00,5,talhao 5,LC8_30_16D_STK-1
3,2188.0,2016-09-29T00:00:00,5,talhao 5,LC8_30_16D_STK-1
4,392.0,2016-10-15T00:00:00,5,talhao 5,LC8_30_16D_STK-1
5,980.0,2016-10-31T00:00:00,5,talhao 5,LC8_30_16D_STK-1
6,2185.0,2016-11-16T00:00:00,5,talhao 5,LC8_30_16D_STK-1
7,1028.0,2016-12-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
8,5623.0,2016-12-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
9,7763.0,2017-01-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
10,8756.0,2017-01-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
11,1422.0,2017-02-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
12,1029.0,2017-02-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
13,110.0,2017-03-06T00:00:00,5,talhao 5,LC8_30_16D_STK-1
14,1193.0,2017-03-22T00:00:00,5,talhao 5,LC8_30_16D_STK-1
15,3825.0,2017-04-07T00:00:00,5,talhao 5,LC8_30_16D_STK-1
16,8025.0,2017-04-23T00:00:00,5,talhao 5,LC8_30_16D_STK-1
17,7137.0,2017-05-09T00:00:00,5,talhao 5,LC8_30_16D_STK-1
18,5586.0,2017-05-25T00:00:00,5,talhao 5,LC8_30_16D_STK-1
19,4587.0,2017-06-10T00:00:00,5,talhao 5,LC8_30_16D_STK-1
20,3910.0,2017-06-26T00:00:00,5,talhao 5,LC8_30_16D_STK-1
21,3445.0,2017-07-12T00:00:00,5,talhao 5,LC8_30_16D_STK-1
22,2810.0,2017-07-28T00:00:00,5,talhao 5,LC8_30_16D_STK-1
23,2647.0,2017-08-13T00:00:00,5,talhao 5,LC8_30_16D_STK-1
24,2499.0,2017-08-29T00:00:00,5,talhao 5,LC8_30_16D_STK-1
25,2373.0,2017-09-14T00:00:00,5,talhao 5,LC8_30_16D_STK-1
26,2403.0,2017-09-30T00:00:00,5,talhao 5,LC8_30_16D_STK-1
27,2319.0,2017-10-16T00:00:00,5,talhao 5,LC8_30_16D_STK-1
28,-58.0,2017-11-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
29,2898.0,2017-11-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
30,2914.0,2017-12-03T00:00:00,5,talhao 5,LC8_30_16D_STK-1
31,1831.0,2017-12-19T00:00:00,5,talhao 5,LC8_30_16D_STK-1
32,8734.0,2018-01-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
33,220.0,2018-01-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
34,9358.0,2018-02-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
35,8003.0,2018-02-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
36,6804.0,2018-03-06T00:00:00,5,talhao 5,LC8_30_16D_STK-1
37,256.0,2018-03-22T00:00:00,5,talhao 5,LC8_30_16D_STK-1
38,5461.0,2018-04-07T00:00:00,5,talhao 5,LC8_30_16D_STK-1
39,1470.0,2018-04-23T00:00:00,5,talhao 5,LC8_30_16D_STK-1
40,4942.0,2018-05-09T00:00:00,5,talhao 5,LC8_30_16D_STK-1
41,378.0,2018-05-25T00:00:00,5,talhao 5,LC8_30_16D_STK-1
42,3008.0,2018-06-10T00:00:00,5,talhao 5,LC8_30_16D_STK-1
43,2808.0,2018-06-26T00:00:00,5,talhao 5,LC8_30_16D_STK-1
44,2400.0,2018-07-12T00:00:00,5,talhao 5,LC8_30_16D_STK-1
45,2414.0,2018-07-28T00:00:00,5,talhao 5,LC8_30_16D_STK-1
46,2147.0,2018-08-13T00:00:00,5,talhao 5,LC8_30_16D_STK-1
47,1280.0,2018-08-29T00:00:00,5,talhao 5,LC8_30_16D_STK-1
48,247.0,2018-09-14T00:00:00,5,talhao 5,LC8_30_16D_STK-1
49,3095.0,2018-09-30T00:00:00,5,talhao 5,LC8_30_16D_STK-1
50,1602.0,2018-10-16T00:00:00,5,talhao 5,LC8_30_16D_STK-1
51,2455.0,2018-11-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
52,-2.0,2018-11-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
53,6044.0,2018-12-03T00:00:00,5,talhao 5,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,5,talhao 5,LC8_30_16D_STK-1
55,7683.0,2019-01-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
56,7785.0,2019-01-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
57,5045.0,2019-02-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
58,2636.0,2019-02-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
59,1652.0,2019-03-06T00:00:00,5,talhao 5,LC8_30_16D_STK-1
60,-15.0,2019-03-22T00:00:00,5,talhao 5,LC8_30_16D_STK-1
61,2626.0,2019-04-07T00:00:00,5,talhao 5,LC8_30_16D_STK-1
62,6519.0,2019-04-23T00:00:00,5,talhao 5,LC8_30_16D_STK-1
63,8312.0,2019-05-09T00:00:00,5,talhao 5,LC8_30_16D_STK-1
64,4883.0,2019-05-25T00:00:00,5,talhao 5,LC8_30_16D_STK-1
65,3747.0,2019-06-10T00:00:00,5,talhao 5,LC8_30_16D_STK-1
66,3259.0,2019-06-26T00:00:00,5,talhao 5,LC8_30_16D_STK-1
67,2979.0,2019-07-12T00:00:00,5,talhao 5,LC8_30_16D_STK-1
68,2601.0,2019-07-28T00:00:00,5,talhao 5,LC8_30_16D_STK-1
69,2488.0,2019-08-13T00:00:00,5,talhao 5,LC8_30_16D_STK-1
70,2436.0,2019-08-29T00:00:00,5,talhao 5,LC8_30_16D_STK-1
71,2236.0,2019-09-14T00:00:00,5,talhao 5,LC8_30_16D_STK-1
72,2507.0,2019-09-30T00:00:00,5,talhao 5,LC8_30_16D_STK-1
73,2257.0,2019-10-16T00:00:00,5,talhao 5,LC8_30_16D_STK-1
74,4146.0,2019-11-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
75,2295.0,2019-11-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
76,2404.0,2019-12-03T00:00:00,5,talhao 5,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,5,talhao 5,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
79,623.0,2020-01-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
80,8130.0,2020-02-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
81,4019.0,2020-02-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
82,787.0,2020-03-05T00:00:00,5,talhao 5,LC8_30_16D_STK-1
83,1460.0,2020-03-21T00:00:00,5,talhao 5,LC8_30_16D_STK-1
84,566.0,2020-04-06T00:00:00,5,talhao 5,LC8_30_16D_STK-1
85,3703.0,2020-04-22T00:00:00,5,talhao 5,LC8_30_16D_STK-1
86,3866.0,2020-05-08T00:00:00,5,talhao 5,LC8_30_16D_STK-1
87,518.0,2020-05-24T00:00:00,5,talhao 5,LC8_30_16D_STK-1
88,2752.0,2020-06-09T00:00:00,5,talhao 5,LC8_30_16D_STK-1
89,2621.0,2020-06-25T00:00:00,5,talhao 5,LC8_30_16D_STK-1
90,2449.0,2020-07-11T00:00:00,5,talhao 5,LC8_30_16D_STK-1
91,533.0,2020-07-27T00:00:00,5,talhao 5,LC8_30_16D_STK-1
92,2166.0,2020-08-12T00:00:00,5,talhao 5,LC8_30_16D_STK-1
93,2175.0,2020-08-28T00:00:00,5,talhao 5,LC8_30_16D_STK-1
94,2162.0,2020-09-13T00:00:00,5,talhao 5,LC8_30_16D_STK-1
95,2169.0,2020-09-29T00:00:00,5,talhao 5,LC8_30_16D_STK-1
96,1985.0,2020-10-15T00:00:00,5,talhao 5,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,5,talhao 5,LC8_30_16D_STK-1
98,1791.0,2020-11-16T00:00:00,5,talhao 5,LC8_30_16D_STK-1
99,2826.0,2020-12-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
100,3475.0,2020-12-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
101,8481.0,2021-01-01T00:00:00,5,talhao 5,LC8_30_16D_STK-1
102,8697.0,2021-01-17T00:00:00,5,talhao 5,LC8_30_16D_STK-1
103,421.0,2021-02-02T00:00:00,5,talhao 5,LC8_30_16D_STK-1
104,2929.0,2021-02-18T00:00:00,5,talhao 5,LC8_30_16D_STK-1
105,7300.0,2021-03-06T00:00:00,5,talhao 5,LC8_30_16D_STK-1
0,255.0,2016-08-12T00:00:00,6,talhao 6,LC8_30_16D_STK-1
1,255.0,2016-08-28T00:00:00,6,talhao 6,LC8_30_16D_STK-1
2,255.0,2016-09-13T00:00:00,6,talhao 6,LC8_30_16D_STK-1
3,1431.0,2016-09-29T00:00:00,6,talhao 6,LC8_30_16D_STK-1
4,352.0,2016-10-15T00:00:00,6,talhao 6,LC8_30_16D_STK-1
5,551.0,2016-10-31T00:00:00,6,talhao 6,LC8_30_16D_STK-1
6,1862.0,2016-11-16T00:00:00,6,talhao 6,LC8_30_16D_STK-1
7,2086.0,2016-12-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
8,3047.0,2016-12-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
9,4514.0,2017-01-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
10,7369.0,2017-01-17T00:00:00,6,talhao 6,LC8_30_16D_STK-1
11,1015.0,2017-02-02T00:00:00,6,talhao 6,LC8_30_16D_STK-1
12,1760.0,2017-02-18T00:00:00,6,talhao 6,LC8_30_16D_STK-1
13,101.0,2017-03-06T00:00:00,6,talhao 6,LC8_30_16D_STK-1
14,2454.0,2017-03-22T00:00:00,6,talhao 6,LC8_30_16D_STK-1
15,3119.0,2017-04-07T00:00:00,6,talhao 6,LC8_30_16D_STK-1
16,6189.0,2017-04-23T00:00:00,6,talhao 6,LC8_30_16D_STK-1
17,5592.0,2017-05-09T00:00:00,6,talhao 6,LC8_30_16D_STK-1
18,4801.0,2017-05-25T00:00:00,6,talhao 6,LC8_30_16D_STK-1
19,3472.0,2017-06-10T00:00:00,6,talhao 6,LC8_30_16D_STK-1
20,2963.0,2017-06-26T00:00:00,6,talhao 6,LC8_30_16D_STK-1
21,2713.0,2017-07-12T00:00:00,6,talhao 6,LC8_30_16D_STK-1
22,2555.0,2017-07-28T00:00:00,6,talhao 6,LC8_30_16D_STK-1
23,2451.0,2017-08-13T00:00:00,6,talhao 6,LC8_30_16D_STK-1
24,2340.0,2017-08-29T00:00:00,6,talhao 6,LC8_30_16D_STK-1
25,2221.0,2017-09-14T00:00:00,6,talhao 6,LC8_30_16D_STK-1
26,2256.0,2017-09-30T00:00:00,6,talhao 6,LC8_30_16D_STK-1
27,2565.0,2017-10-16T00:00:00,6,talhao 6,LC8_30_16D_STK-1
28,-9999.0,2017-11-01T00:00:00,6,talhao 6,LC8_30_16D_STK-1
